Symbol,Name,결산월,회계년,주기,asset,conm,regist_num,year
A006400,삼성SDI,12,2017,Annual,15741705378 ,삼성SDI(주),124-81-31282,2017
A006400,삼성SDI,12,2018,Annual,19349721184 ,삼성SDI(주),124-81-31282,2018
A006400,삼성SDI,12,2019,Annual,19852096448 ,삼성SDI(주),124-81-31282,2019
A006400,삼성SDI,12,2020,Annual,,삼성SDI(주),124-81-31282,2020
A006400,삼성SDI,12,2021,Annual,,삼성SDI(주),124-81-31282,2021
A005380,현대차,12,2017,Annual,178199454000 ,현대자동차(주),101-81-09147,2017
A005380,현대차,12,2018,Annual,180655752000 ,현대자동차(주),101-81-09147,2018
A005380,현대차,12,2019,Annual,194512220000 ,현대자동차(주),101-81-09147,2019
A005380,현대차,12,2020,Annual,,현대자동차(주),101-81-09147,2020
A005380,현대차,12,2021,Annual,,현대자동차(주),101-81-09147,2021
A068270,셀트리온,12,2017,Annual,3315527705 ,(주)셀트리온,133-81-23603,2017
A068270,셀트리온,12,2018,Annual,3540626674 ,(주)셀트리온,133-81-23603,2018
A068270,셀트리온,12,2019,Annual,3893691606 ,(주)셀트리온,133-81-23603,2019
A068270,셀트리온,12,2020,Annual,,(주)셀트리온,133-81-23603,2020
A068270,셀트리온,12,2021,Annual,,(주)셀트리온,133-81-23603,2021
A035720,카카오,12,2017,Annual,6349428455 ,(주)카카오,120-81-47521,2017
A035720,카카오,12,2018,Annual,7959542105 ,(주)카카오,120-81-47521,2018
A035720,카카오,12,2019,Annual,8737255756 ,(주)카카오,120-81-47521,2019
A035720,카카오,12,2020,Annual,,(주)카카오,120-81-47521,2020
A035720,카카오,12,2021,Annual,,(주)카카오,120-81-47521,2021
A000270,기아차,12,2017,Annual,52294438000 ,기아자동차(주),119-81-02316,2017
A000270,기아차,12,2018,Annual,51786605000 ,기아자동차(주),119-81-02316,2018
A000270,기아차,12,2019,Annual,55344798000 ,기아자동차(주),119-81-02316,2019
A000270,기아차,12,2020,Annual,,기아자동차(주),119-81-02316,2020
A000270,기아차,12,2021,Annual,,기아자동차(주),119-81-02316,2021
A012330,현대모비스,12,2017,Annual,41736819000 ,현대모비스(주),101-81-16406,2017
A012330,현대모비스,12,2018,Annual,43071132000 ,현대모비스(주),101-81-16406,2018
A012330,현대모비스,12,2019,Annual,46606064000 ,현대모비스(주),101-81-16406,2019
A012330,현대모비스,12,2020,Annual,,현대모비스(주),101-81-16406,2020
A012330,현대모비스,12,2021,Annual,,현대모비스(주),101-81-16406,2021
A066570,LG전자,12,2017,Annual,41220959000 ,엘지전자(주),107-86-14075,2017
A066570,LG전자,12,2018,Annual,44328443000 ,엘지전자(주),107-86-14075,2018
A066570,LG전자,12,2019,Annual,44859875000 ,엘지전자(주),107-86-14075,2019
A066570,LG전자,12,2020,Annual,,엘지전자(주),107-86-14075,2020
A066570,LG전자,12,2021,Annual,,엘지전자(주),107-86-14075,2021
A096770,SK이노베이션,12,2017,Annual,34250146490 ,SK이노베이션(주),101-86-32319,2017
A096770,SK이노베이션,12,2018,Annual,35853382513 ,SK이노베이션(주),101-86-32319,2018
A096770,SK이노베이션,12,2019,Annual,39526056607 ,SK이노베이션(주),101-86-32319,2019
A096770,SK이노베이션,12,2020,Annual,,SK이노베이션(주),101-86-32319,2020
A096770,SK이노베이션,12,2021,Annual,,SK이노베이션(주),101-86-32319,2021
A028260,삼성물산,12,2017,Annual,49048902937 ,삼성물산(주),202-81-45975,2017
A028260,삼성물산,12,2018,Annual,42406651758 ,삼성물산(주),202-81-45975,2018
A028260,삼성물산,12,2019,Annual,45905516600 ,삼성물산(주),202-81-45975,2019
A028260,삼성물산,12,2020,Annual,,삼성물산(주),202-81-45975,2020
A028260,삼성물산,12,2021,Annual,,삼성물산(주),202-81-45975,2021
A051900,LG생활건강,12,2017,Annual,4778519961 ,(주)엘지생활건강,107-81-98143,2017
A051900,LG생활건강,12,2018,Annual,5275874284 ,(주)엘지생활건강,107-81-98143,2018
A051900,LG생활건강,12,2019,Annual,6493669663 ,(주)엘지생활건강,107-81-98143,2019
A051900,LG생활건강,12,2020,Annual,,(주)엘지생활건강,107-81-98143,2020
A051900,LG생활건강,12,2021,Annual,,(주)엘지생활건강,107-81-98143,2021
A091990,셀트리온헬스케어,12,2017,Annual,2874945688 ,(주)셀트리온헬스케어,123-81-53473,2017
A091990,셀트리온헬스케어,12,2018,Annual,2948569159 ,(주)셀트리온헬스케어,123-81-53473,2018
A091990,셀트리온헬스케어,12,2019,Annual,2848904874 ,(주)셀트리온헬스케어,123-81-53473,2019
A091990,셀트리온헬스케어,12,2020,Annual,,(주)셀트리온헬스케어,123-81-53473,2020
A091990,셀트리온헬스케어,12,2021,Annual,,(주)셀트리온헬스케어,123-81-53473,2021
A034730,SK,12,2017,Annual,109783463000 ,에스케이(주),220-81-16503,2017
A034730,SK,12,2018,Annual,119456991000 ,에스케이(주),220-81-16503,2018
A034730,SK,12,2019,Annual,132020676000 ,에스케이(주),220-81-16503,2019
A034730,SK,12,2020,Annual,,에스케이(주),220-81-16503,2020
A034730,SK,12,2021,Annual,,에스케이(주),220-81-16503,2021
A005490,POSCO,12,2017,Annual,79024959080 ,(주)포스코,506-81-00017,2017
A005490,POSCO,12,2018,Annual,78248265217 ,(주)포스코,506-81-00017,2018
A005490,POSCO,12,2019,Annual,79058661131 ,(주)포스코,506-81-00017,2019
A005490,POSCO,12,2020,Annual,,(주)포스코,506-81-00017,2020
A005490,POSCO,12,2021,Annual,,(주)포스코,506-81-00017,2021
A036570,엔씨소프트,12,2017,Annual,3526567161 ,(주)엔씨소프트,220-81-43000,2017
A036570,엔씨소프트,12,2018,Annual,2941278714 ,(주)엔씨소프트,220-81-43000,2018
A036570,엔씨소프트,12,2019,Annual,3346377400 ,(주)엔씨소프트,220-81-43000,2019
A036570,엔씨소프트,12,2020,Annual,,(주)엔씨소프트,220-81-43000,2020
A036570,엔씨소프트,12,2021,Annual,,(주)엔씨소프트,220-81-43000,2021
A017670,SK텔레콤,12,2017,Annual,33428669000 ,에스케이텔레콤(주),104-81-37225,2017
A017670,SK텔레콤,12,2018,Annual,42369111000 ,에스케이텔레콤(주),104-81-37225,2018
A017670,SK텔레콤,12,2019,Annual,44611620000 ,에스케이텔레콤(주),104-81-37225,2019
A017670,SK텔레콤,12,2020,Annual,,에스케이텔레콤(주),104-81-37225,2020
A017670,SK텔레콤,12,2021,Annual,,에스케이텔레콤(주),104-81-37225,2021
A003550,LG,12,2017,Annual,21647697000 ,(주)엘지,116-81-18750,2017
A003550,LG,12,2018,Annual,22835911000 ,(주)엘지,116-81-18750,2018
A003550,LG,12,2019,Annual,22434630000 ,(주)엘지,116-81-18750,2019
A003550,LG,12,2020,Annual,,(주)엘지,116-81-18750,2020
A003550,LG,12,2021,Annual,,(주)엘지,116-81-18750,2021
A105560,KB금융,12,2017,Annual,436785609000 ,(주)KB금융지주,201-86-08254,2017
A105560,KB금융,12,2018,Annual,479588298000 ,(주)KB금융지주,201-86-08254,2018
A105560,KB금융,12,2019,Annual,518538117000 ,(주)KB금융지주,201-86-08254,2019
A105560,KB금융,12,2020,Annual,,(주)KB금융지주,201-86-08254,2020
A105560,KB금융,12,2021,Annual,,(주)KB금융지주,201-86-08254,2021
A055550,신한지주,12,2017,Annual,426307008000 ,(주)신한금융지주회사,104-81-64625,2017
A055550,신한지주,12,2018,Annual,459600510000 ,(주)신한금융지주회사,104-81-64625,2018
A055550,신한지주,12,2019,Annual,552419581000 ,(주)신한금융지주회사,104-81-64625,2019
A055550,신한지주,12,2020,Annual,,(주)신한금융지주회사,104-81-64625,2020
A055550,신한지주,12,2021,Annual,,(주)신한금융지주회사,104-81-64625,2021
A018260,삼성에스디에스,12,2017,Annual,7277760880 ,삼성에스디에스(주),110-81-28774,2017
A018260,삼성에스디에스,12,2018,Annual,8013849391 ,삼성에스디에스(주),110-81-28774,2018
A018260,삼성에스디에스,12,2019,Annual,9021235882 ,삼성에스디에스(주),110-81-28774,2019
A018260,삼성에스디에스,12,2020,Annual,,삼성에스디에스(주),110-81-28774,2020
A018260,삼성에스디에스,12,2021,Annual,,삼성에스디에스(주),110-81-28774,2021
A009150,삼성전기,12,2017,Annual,7767403543 ,삼성전기(주),124-81-00979,2017
A009150,삼성전기,12,2018,Annual,8644914206 ,삼성전기(주),124-81-00979,2018
A009150,삼성전기,12,2019,Annual,8674248230 ,삼성전기(주),124-81-00979,2019
A009150,삼성전기,12,2020,Annual,,삼성전기(주),124-81-00979,2020
A009150,삼성전기,12,2021,Annual,,삼성전기(주),124-81-00979,2021
A015760,한국전력,12,2017,Annual,181788915000 ,한국전력공사(주),120-82-00052,2017
A015760,한국전력,12,2018,Annual,185249061000 ,한국전력공사(주),120-82-00052,2018
A015760,한국전력,12,2019,Annual,197597792000 ,한국전력공사(주),120-82-00052,2019
A015760,한국전력,12,2020,Annual,,한국전력공사(주),120-82-00052,2020
A015760,한국전력,12,2021,Annual,,한국전력공사(주),120-82-00052,2021
A032830,삼성생명,12,2017,Annual,282713817000 ,삼성생명보험(주),104-81-26688,2017
A032830,삼성생명,12,2018,Annual,289427655000 ,삼성생명보험(주),104-81-26688,2018
A032830,삼성생명,12,2019,Annual,312762272000 ,삼성생명보험(주),104-81-26688,2019
A032830,삼성생명,12,2020,Annual,,삼성생명보험(주),104-81-26688,2020
A032830,삼성생명,12,2021,Annual,,삼성생명보험(주),104-81-26688,2021
A090430,아모레퍼시픽,12,2017,Annual,5375684239 ,(주)아모레퍼시픽,106-86-43373,2017
A090430,아모레퍼시픽,12,2018,Annual,5371137218 ,(주)아모레퍼시픽,106-86-43373,2018
A090430,아모레퍼시픽,12,2019,Annual,5989007791 ,(주)아모레퍼시픽,106-86-43373,2019
A090430,아모레퍼시픽,12,2020,Annual,,(주)아모레퍼시픽,106-86-43373,2020
A090430,아모레퍼시픽,12,2021,Annual,,(주)아모레퍼시픽,106-86-43373,2021
A251270,넷마블,12,2017,Annual,5347705410 ,넷마블(주),105-87-64746,2017
A251270,넷마블,12,2018,Annual,5433046593 ,넷마블(주),105-87-64746,2018
A251270,넷마블,12,2019,Annual,5806087951 ,넷마블(주),105-87-64746,2019
A251270,넷마블,12,2020,Annual,,넷마블(주),105-87-64746,2020
A251270,넷마블,12,2021,Annual,,넷마블(주),105-87-64746,2021
A326030,SK바이오팜,12,2017,Annual,98367276 ,에스케이바이오팜(주),101-86-62394,2017
A326030,SK바이오팜,12,2018,Annual,95535523 ,에스케이바이오팜(주),101-86-62394,2018
A326030,SK바이오팜,12,2019,Annual,139073135 ,에스케이바이오팜(주),101-86-62394,2019
A326030,SK바이오팜,12,2020,Annual,,에스케이바이오팜(주),101-86-62394,2020
A326030,SK바이오팜,12,2021,Annual,,에스케이바이오팜(주),101-86-62394,2021
A033780,KT&G,12,2017,Annual,9981360404 ,(주)케이티앤지,306-81-30866,2017
A033780,KT&G,12,2018,Annual,10155101568 ,(주)케이티앤지,306-81-30866,2018
A033780,KT&G,12,2019,Annual,10712098065 ,(주)케이티앤지,306-81-30866,2019
A033780,KT&G,12,2020,Annual,,(주)케이티앤지,306-81-30866,2020
A033780,KT&G,12,2021,Annual,,(주)케이티앤지,306-81-30866,2021
A003670,포스코케미칼,12,2017,Annual,835840209 ,(주)포스코케미칼,506-81-01452,2017
A003670,포스코케미칼,12,2018,Annual,947629179 ,(주)포스코케미칼,506-81-01452,2018
A003670,포스코케미칼,12,2019,Annual,1730132565 ,(주)포스코케미칼,506-81-01452,2019
A003670,포스코케미칼,12,2020,Annual,,(주)포스코케미칼,506-81-01452,2020
A003670,포스코케미칼,12,2021,Annual,,(주)포스코케미칼,506-81-01452,2021
A086790,하나금융지주,12,2017,Annual,360089349000 ,(주)하나금융지주,107-86-71509,2017
A086790,하나금융지주,12,2018,Annual,385008620000 ,(주)하나금융지주,107-86-71509,2018
A086790,하나금융지주,12,2019,Annual,421506147000 ,(주)하나금융지주,107-86-71509,2019
A086790,하나금융지주,12,2020,Annual,,(주)하나금융지주,107-86-71509,2020
A086790,하나금융지주,12,2021,Annual,,(주)하나금융지주,107-86-71509,2021
A003490,대한항공,12,2017,Annual,24648674122 ,(주)대한항공,110-81-14794,2017
A003490,대한항공,12,2018,Annual,25842500933 ,(주)대한항공,110-81-14794,2018
A003490,대한항공,12,2019,Annual,27014118935 ,(주)대한항공,110-81-14794,2019
A003490,대한항공,12,2020,Annual,,(주)대한항공,110-81-14794,2020
A003490,대한항공,12,2021,Annual,,(주)대한항공,110-81-14794,2021
A009830,한화솔루션,12,2017,Annual,13649487900 ,한화솔루션(주),202-81-16577,2017
A009830,한화솔루션,12,2018,Annual,15231475448 ,한화솔루션(주),202-81-16577,2018
A009830,한화솔루션,12,2019,Annual,15681128868 ,한화솔루션(주),202-81-16577,2019
A009830,한화솔루션,12,2020,Annual,,한화솔루션(주),202-81-16577,2020
A009830,한화솔루션,12,2021,Annual,,한화솔루션(주),202-81-16577,2021
A018880,한온시스템,12,2017,Annual,4119580910 ,한온시스템(주),306-81-24501,2017
A018880,한온시스템,12,2018,Annual,5355780832 ,한온시스템(주),306-81-24501,2018
A018880,한온시스템,12,2019,Annual,7082369013 ,한온시스템(주),306-81-24501,2019
A018880,한온시스템,12,2020,Annual,,한온시스템(주),306-81-24501,2020
A018880,한온시스템,12,2021,Annual,,한온시스템(주),306-81-24501,2021
A011170,롯데케미칼,12,2017,Annual,19550971101 ,롯데케미칼(주),118-81-15012,2017
A011170,롯데케미칼,12,2018,Annual,20799138833 ,롯데케미칼(주),118-81-15012,2018
A011170,롯데케미칼,12,2019,Annual,20043105157 ,롯데케미칼(주),118-81-15012,2019
A011170,롯데케미칼,12,2020,Annual,,롯데케미칼(주),118-81-15012,2020
A011170,롯데케미칼,12,2021,Annual,,롯데케미칼(주),118-81-15012,2021
A011780,금호석유,12,2017,Annual,4579813618 ,금호석유화학(주),102-81-31147,2017
A011780,금호석유,12,2018,Annual,4616720748 ,금호석유화학(주),102-81-31147,2018
A011780,금호석유,12,2019,Annual,4538042398 ,금호석유화학(주),102-81-31147,2019
A011780,금호석유,12,2020,Annual,,금호석유화학(주),102-81-31147,2020
A011780,금호석유,12,2021,Annual,,금호석유화학(주),102-81-31147,2021
A000810,삼성화재,12,2017,Annual,76015188462 ,삼성화재해상보험(주),202-81-45617,2017
A000810,삼성화재,12,2018,Annual,79390654369 ,삼성화재해상보험(주),202-81-45617,2018
A000810,삼성화재,12,2019,Annual,85172172094 ,삼성화재해상보험(주),202-81-45617,2019
A000810,삼성화재,12,2020,Annual,,삼성화재해상보험(주),202-81-45617,2020
A000810,삼성화재,12,2021,Annual,,삼성화재해상보험(주),202-81-45617,2021
A034220,LG디스플레이,12,2017,Annual,29159687000 ,엘지디스플레이(주),120-81-55297,2017
A034220,LG디스플레이,12,2018,Annual,33175710000 ,엘지디스플레이(주),120-81-55297,2018
A034220,LG디스플레이,12,2019,Annual,35574563000 ,엘지디스플레이(주),120-81-55297,2019
A034220,LG디스플레이,12,2020,Annual,,엘지디스플레이(주),120-81-55297,2020
A034220,LG디스플레이,12,2021,Annual,,엘지디스플레이(주),120-81-55297,2021
A010950,S-Oil,12,2017,Annual,15087451000 ,에쓰-오일(주),116-81-36743,2017
A010950,S-Oil,12,2018,Annual,15955044000 ,에쓰-오일(주),116-81-36743,2018
A010950,S-Oil,12,2019,Annual,16333401000 ,에쓰-오일(주),116-81-36743,2019
A010950,S-Oil,12,2020,Annual,,에쓰-오일(주),116-81-36743,2020
A010950,S-Oil,12,2021,Annual,,에쓰-오일(주),116-81-36743,2021
A352820,빅히트,12,2017,Annual,61172329 ,(주)빅히트엔터테인먼트,120-86-78223,2017
A352820,빅히트,12,2018,Annual,205529168 ,(주)빅히트엔터테인먼트,120-86-78223,2018
A352820,빅히트,12,2019,Annual,362989836 ,(주)빅히트엔터테인먼트,120-86-78223,2019
A352820,빅히트,12,2020,Annual,,(주)빅히트엔터테인먼트,120-86-78223,2020
A352820,빅히트,12,2021,Annual,,(주)빅히트엔터테인먼트,120-86-78223,2021
A010130,고려아연,12,2017,Annual,7038142273 ,고려아연(주),211-81-11260,2017
A010130,고려아연,12,2018,Annual,7225894144 ,고려아연(주),211-81-11260,2018
A010130,고려아연,12,2019,Annual,7840561222 ,고려아연(주),211-81-11260,2019
A010130,고려아연,12,2020,Annual,,고려아연(주),211-81-11260,2020
A010130,고려아연,12,2021,Annual,,고려아연(주),211-81-11260,2021
A086280,현대글로비스,12,2017,Annual,8185663712 ,현대글로비스(주),106-81-97118,2017
A086280,현대글로비스,12,2018,Annual,8687842635 ,현대글로비스(주),106-81-97118,2018
A086280,현대글로비스,12,2019,Annual,10129735810 ,현대글로비스(주),106-81-97118,2019
A086280,현대글로비스,12,2020,Annual,,현대글로비스(주),106-81-97118,2020
A086280,현대글로비스,12,2021,Annual,,현대글로비스(주),106-81-97118,2021
A009540,한국조선해양,12,2017,Annual,30408847507 ,한국조선해양(주),620-81-00012,2017
A009540,한국조선해양,12,2018,Annual,24729898792 ,한국조선해양(주),620-81-00012,2018
A009540,한국조선해양,12,2019,Annual,25055372817 ,한국조선해양(주),620-81-00012,2019
A009540,한국조선해양,12,2020,Annual,,한국조선해양(주),620-81-00012,2020
A009540,한국조선해양,12,2021,Annual,,한국조선해양(주),620-81-00012,2021
A068760,셀트리온제약,12,2017,Annual,470269310 ,(주)셀트리온제약,214-86-71641,2017
A068760,셀트리온제약,12,2018,Annual,452444115 ,(주)셀트리온제약,214-86-71641,2018
A068760,셀트리온제약,12,2019,Annual,470980396 ,(주)셀트리온제약,214-86-71641,2019
A068760,셀트리온제약,12,2020,Annual,,(주)셀트리온제약,214-86-71641,2020
A068760,셀트리온제약,12,2021,Annual,,(주)셀트리온제약,214-86-71641,2021
A097950,CJ제일제당,12,2017,Annual,16868123895 ,씨제이제일제당(주),104-86-09535,2017
A097950,CJ제일제당,12,2018,Annual,19497022884 ,씨제이제일제당(주),104-86-09535,2018
A097950,CJ제일제당,12,2019,Annual,26280632351 ,씨제이제일제당(주),104-86-09535,2019
A097950,CJ제일제당,12,2020,Annual,,씨제이제일제당(주),104-86-09535,2020
A097950,CJ제일제당,12,2021,Annual,,씨제이제일제당(주),104-86-09535,2021
A316140,우리금융지주,12,2017,Annual,,(주)우리금융지주,398-87-01116,2017
A316140,우리금융지주,12,2018,Annual,,(주)우리금융지주,398-87-01116,2018
A316140,우리금융지주,12,2019,Annual,361980724000 ,(주)우리금융지주,398-87-01116,2019
A316140,우리금융지주,12,2020,Annual,,(주)우리금융지주,398-87-01116,2020
A316140,우리금융지주,12,2021,Annual,,(주)우리금융지주,398-87-01116,2021
A006800,미래에셋대우,12,2017,Annual,90626599302 ,미래에셋대우(주),116-81-05556,2017
A006800,미래에셋대우,12,2018,Annual,118085499474 ,미래에셋대우(주),116-81-05556,2018
A006800,미래에셋대우,12,2019,Annual,133149797326 ,미래에셋대우(주),116-81-05556,2019
A006800,미래에셋대우,12,2020,Annual,,미래에셋대우(주),116-81-05556,2020
A006800,미래에셋대우,12,2021,Annual,,미래에셋대우(주),116-81-05556,2021
A030200,KT,12,2017,Annual,29730910000 ,(주)케이티,102-81-42945,2017
A030200,KT,12,2018,Annual,32188830000 ,(주)케이티,102-81-42945,2018
A030200,KT,12,2019,Annual,34061292000 ,(주)케이티,102-81-42945,2019
A030200,KT,12,2020,Annual,,(주)케이티,102-81-42945,2020
A030200,KT,12,2021,Annual,,(주)케이티,102-81-42945,2021
A024110,기업은행,12,2017,Annual,274069731000 ,중소기업은행,202-81-00978,2017
A024110,기업은행,12,2018,Annual,289509449000 ,중소기업은행,202-81-00978,2018
A024110,기업은행,12,2019,Annual,318111038000 ,중소기업은행,202-81-00978,2019
A024110,기업은행,12,2020,Annual,,중소기업은행,202-81-00978,2020
A024110,기업은행,12,2021,Annual,,중소기업은행,202-81-00978,2021
A008930,한미사이언스,12,2017,Annual,938783180 ,한미사이언스(주),124-81-32296,2017
A008930,한미사이언스,12,2018,Annual,916545956 ,한미사이언스(주),124-81-32296,2018
A008930,한미사이언스,12,2019,Annual,910832377 ,한미사이언스(주),124-81-32296,2019
A008930,한미사이언스,12,2020,Annual,,한미사이언스(주),124-81-32296,2020
A008930,한미사이언스,12,2021,Annual,,한미사이언스(주),124-81-32296,2021
A004020,현대제철,12,2017,Annual,33373824864 ,현대제철(주),121-81-10385,2017
A004020,현대제철,12,2018,Annual,33304917423 ,현대제철(주),121-81-10385,2018
A004020,현대제철,12,2019,Annual,34366332508 ,현대제철(주),121-81-10385,2019
A004020,현대제철,12,2020,Annual,,현대제철(주),121-81-10385,2020
A004020,현대제철,12,2021,Annual,,현대제철(주),121-81-10385,2021
A161390,한국타이어앤테크놀로지,12,2017,Annual,9518786151 ,한국타이어앤테크놀로지(주),220-88-43431,2017
A161390,한국타이어앤테크놀로지,12,2018,Annual,9796442247 ,한국타이어앤테크놀로지(주),220-88-43431,2018
A161390,한국타이어앤테크놀로지,12,2019,Annual,10164607903 ,한국타이어앤테크놀로지(주),220-88-43431,2019
A161390,한국타이어앤테크놀로지,12,2020,Annual,,한국타이어앤테크놀로지(주),220-88-43431,2020
A161390,한국타이어앤테크놀로지,12,2021,Annual,,한국타이어앤테크놀로지(주),220-88-43431,2021
A032640,LG유플러스,12,2017,Annual,11935453000 ,(주)엘지유플러스,220-81-39938,2017
A032640,LG유플러스,12,2018,Annual,13939948000 ,(주)엘지유플러스,220-81-39938,2018
A032640,LG유플러스,12,2019,Annual,17941050000 ,(주)엘지유플러스,220-81-39938,2019
A032640,LG유플러스,12,2020,Annual,,(주)엘지유플러스,220-81-39938,2020
A032640,LG유플러스,12,2021,Annual,,(주)엘지유플러스,220-81-39938,2021
A006280,녹십자,12,2017,Annual,1703581525 ,(주)녹십자,303-81-17108,2017
A006280,녹십자,12,2018,Annual,1723409866 ,(주)녹십자,303-81-17108,2018
A006280,녹십자,12,2019,Annual,1959299528 ,(주)녹십자,303-81-17108,2019
A006280,녹십자,12,2020,Annual,,(주)녹십자,303-81-17108,2020
A006280,녹십자,12,2021,Annual,,(주)녹십자,303-81-17108,2021
A021240,코웨이,12,2017,Annual,2158873075 ,코웨이(주),307-81-06054,2017
A021240,코웨이,12,2018,Annual,2378903077 ,코웨이(주),307-81-06054,2018
A021240,코웨이,12,2019,Annual,2854954794 ,코웨이(주),307-81-06054,2019
A021240,코웨이,12,2020,Annual,,코웨이(주),307-81-06054,2020
A021240,코웨이,12,2021,Annual,,코웨이(주),307-81-06054,2021
A035250,강원랜드,12,2017,Annual,4185657487 ,(주)강원랜드,225-81-10770,2017
A035250,강원랜드,12,2018,Annual,4231241354 ,(주)강원랜드,225-81-10770,2018
A035250,강원랜드,12,2019,Annual,4438119306 ,(주)강원랜드,225-81-10770,2019
A035250,강원랜드,12,2020,Annual,,(주)강원랜드,225-81-10770,2020
A035250,강원랜드,12,2021,Annual,,(주)강원랜드,225-81-10770,2021
A002790,아모레G,12,2017,Annual,7335236006 ,(주)아모레퍼시픽그룹,106-81-00011,2017
A002790,아모레G,12,2018,Annual,7387374444 ,(주)아모레퍼시픽그룹,106-81-00011,2018
A002790,아모레G,12,2019,Annual,8281393134 ,(주)아모레퍼시픽그룹,106-81-00011,2019
A002790,아모레G,12,2020,Annual,,(주)아모레퍼시픽그룹,106-81-00011,2020
A002790,아모레G,12,2021,Annual,,(주)아모레퍼시픽그룹,106-81-00011,2021
A128940,한미약품,12,2017,Annual,1660934086 ,한미약품(주),124-87-00613,2017
A128940,한미약품,12,2018,Annual,1691209669 ,한미약품(주),124-87-00613,2018
A128940,한미약품,12,2019,Annual,1913706258 ,한미약품(주),124-87-00613,2019
A128940,한미약품,12,2020,Annual,,한미약품(주),124-87-00613,2020
A128940,한미약품,12,2021,Annual,,한미약품(주),124-87-00613,2021
A011070,LG이노텍,12,2017,Annual,5877488987 ,LG이노텍(주),105-81-74316,2017
A011070,LG이노텍,12,2018,Annual,5756067241 ,LG이노텍(주),105-81-74316,2018
A011070,LG이노텍,12,2019,Annual,5770780510 ,LG이노텍(주),105-81-74316,2019
A011070,LG이노텍,12,2020,Annual,,LG이노텍(주),105-81-74316,2020
A011070,LG이노텍,12,2021,Annual,,LG이노텍(주),105-81-74316,2021
A285130,SK케미칼,12,2017,Annual,1912414948 ,에스케이케미칼(주),846-81-00915,2017
A285130,SK케미칼,12,2018,Annual,1950805011 ,에스케이케미칼(주),846-81-00915,2018
A285130,SK케미칼,12,2019,Annual,2131709150 ,에스케이케미칼(주),846-81-00915,2019
A285130,SK케미칼,12,2020,Annual,,에스케이케미칼(주),846-81-00915,2020
A285130,SK케미칼,12,2021,Annual,,에스케이케미칼(주),846-81-00915,2021
A271560,오리온,12,2017,Annual,2257997920 ,(주)오리온,709-81-00727,2017
A271560,오리온,12,2018,Annual,2351350662 ,(주)오리온,709-81-00727,2018
A271560,오리온,12,2019,Annual,2452307264 ,(주)오리온,709-81-00727,2019
A271560,오리온,12,2020,Annual,,(주)오리온,709-81-00727,2020
A271560,오리온,12,2021,Annual,,(주)오리온,709-81-00727,2021
A071050,한국금융지주,12,2017,Annual,48743042859 ,한국투자금융지주(주),214-87-26478,2017
A071050,한국금융지주,12,2018,Annual,64003674069 ,한국투자금융지주(주),214-87-26478,2018
A071050,한국금융지주,12,2019,Annual,60766311395 ,한국투자금융지주(주),214-87-26478,2019
A071050,한국금융지주,12,2020,Annual,,한국투자금융지주(주),214-87-26478,2020
A071050,한국금융지주,12,2021,Annual,,한국투자금융지주(주),214-87-26478,2021
A000100,유한양행,12,2017,Annual,2094673424 ,(주)유한양행,118-81-00601,2017
A000100,유한양행,12,2018,Annual,2173812633 ,(주)유한양행,118-81-00601,2018
A000100,유한양행,12,2019,Annual,2117200258 ,(주)유한양행,118-81-00601,2019
A000100,유한양행,12,2020,Annual,,(주)유한양행,118-81-00601,2020
A000100,유한양행,12,2021,Annual,,(주)유한양행,118-81-00601,2021
A034020,두산중공업,12,2017,Annual,24962318127 ,두산중공업(주),609-81-04684,2017
A034020,두산중공업,12,2018,Annual,24814911564 ,두산중공업(주),609-81-04684,2018
A034020,두산중공업,12,2019,Annual,24809249181 ,두산중공업(주),609-81-04684,2019
A034020,두산중공업,12,2020,Annual,,두산중공업(주),609-81-04684,2020
A034020,두산중공업,12,2021,Annual,,두산중공업(주),609-81-04684,2021
A139480,이마트,12,2017,Annual,16066507597 ,(주)이마트,206-86-50913,2017
A139480,이마트,12,2018,Annual,16753863685 ,(주)이마트,206-86-50913,2018
A139480,이마트,12,2019,Annual,21094758780 ,(주)이마트,206-86-50913,2019
A139480,이마트,12,2020,Annual,,(주)이마트,206-86-50913,2020
A139480,이마트,12,2021,Annual,,(주)이마트,206-86-50913,2021
A028300,에이치엘비,12,2017,Annual,188193255 ,에이치엘비(주),514-81-13250,2017
A028300,에이치엘비,12,2018,Annual,304040778 ,에이치엘비(주),514-81-13250,2018
A028300,에이치엘비,12,2019,Annual,362612148 ,에이치엘비(주),514-81-13250,2019
A028300,에이치엘비,12,2020,Annual,,에이치엘비(주),514-81-13250,2020
A028300,에이치엘비,12,2021,Annual,,에이치엘비(주),514-81-13250,2021
A000720,현대건설,12,2017,Annual,18431902000 ,현대건설(주),101-81-16293,2017
A000720,현대건설,12,2018,Annual,18054609000 ,현대건설(주),101-81-16293,2018
A000720,현대건설,12,2019,Annual,18226972000 ,현대건설(주),101-81-16293,2019
A000720,현대건설,12,2020,Annual,,현대건설(주),101-81-16293,2020
A000720,현대건설,12,2021,Annual,,현대건설(주),101-81-16293,2021
A011790,SKC,12,2017,Annual,3667311814 ,에스케이씨(주),135-81-01250,2017
A011790,SKC,12,2018,Annual,3833128681 ,에스케이씨(주),135-81-01250,2018
A011790,SKC,12,2019,Annual,3972988752 ,에스케이씨(주),135-81-01250,2019
